death_rate,cancer_rate,income,population,poverty,white,black,asian,married,birth
166.80 ,453.50 ,49.00 ,"50,885.00 ",15.80 ,94.10 ,1.40 ,2.60 ,49.50 ,4.80 
165.20 ,453.50 ,76.00 ,"131,311.00 ",6.00 ,94.60 ,1.00 ,1.02 ,62.20 ,6.30 
151.90 ,453.50 ,51.00 ,"9,875.00 ",11.20 ,92.60 ,0.50 ,0.60 ,56.40 ,7.74 
212.30 ,470.00 ,32.00 ,"31,254.00 ",32.90 ,40.20 ,55.50 ,0.20 ,35.80 ,3.94 
187.80 ,441.30 ,35.00 ,"37,388.00 ",21.80 ,84.60 ,11.50 ,0.30 ,48.50 ,4.50 
171.80 ,425.10 ,30.00 ,"12,574.00 ",23.20 ,57.60 ,42.20 ,0.10 ,44.80 ,3.10 
200.30 ,423.00 ,32.00 ,"19,043.00 ",23.60 ,55.50 ,42.70 ,0.20 ,42.87 ,6.09 
208.70 ,355.20 ,30.00 ,"8,182.00 ",25.60 ,61.00 ,36.30 ,0.00 ,50.00 ,0.40 
241.90 ,476.30 ,29.00 ,"33,322.00 ",34.00 ,33.10 ,64.00 ,0.70 ,31.50 ,4.90 
228.60 ,527.30 ,33.00 ,"14,717.00 ",25.00 ,68.30 ,27.00 ,0.00 ,45.10 ,5.80 
191.70 ,401.50 ,38.00 ,"10,243.00 ",17.90 ,64.80 ,33.60 ,0.24 ,58.30 ,3.80 
198.90 ,521.30 ,31.00 ,"17,328.00 ",24.70 ,54.80 ,43.40 ,0.38 ,44.70 ,7.30 
151.20 ,339.00 ,34.00 ,"8,299.00 ",24.20 ,67.80 ,31.10 ,0.20 ,44.50 ,4.79 
175.90 ,432.60 ,26.00 ,"9,150.00 ",42.60 ,13.62 ,84.90 ,0.92 ,25.50 ,5.70 
191.40 ,466.50 ,34.00 ,"16,006.00 ",22.40 ,64.20 ,35.00 ,0.10 ,47.60 ,6.76 
187.50 ,427.70 ,33.00 ,"20,048.00 ",28.40 ,40.50 ,58.20 ,0.60 ,43.20 ,3.70 
266.70 ,460.10 ,28.00 ,"24,620.00 ",35.00 ,22.60 ,75.90 ,0.60 ,29.80 ,6.20 
194.90 ,513.20 ,35.00 ,"28,773.00 ",26.00 ,46.00 ,51.30 ,0.50 ,46.60 ,4.40 
205.10 ,461.30 ,31.00 ,"19,543.00 ",26.50 ,62.80 ,35.90 ,0.18 ,45.10 ,6.24 
193.90 ,428.80 ,58.00 ,"173,323.00 ",10.10 ,71.40 ,23.90 ,1.30 ,53.60 ,4.60 
209.20 ,526.50 ,36.00 ,"75,944.00 ",26.40 ,59.80 ,36.60 ,0.90 ,38.50 ,4.80 
261.00 ,561.40 ,29.00 ,"13,352.00 ",26.80 ,99.70 ,0.00 ,0.00 ,55.50 ,6.84 
191.10 ,519.90 ,48.00 ,"763,623.00 ",16.80 ,72.93 ,20.70 ,2.45 ,40.80 ,5.60 
186.90 ,500.60 ,51.00 ,"51,961.00 ",14.70 ,92.30 ,3.60 ,1.10 ,57.70 ,5.55 
246.40 ,507.40 ,34.00 ,"23,175.00 ",25.60 ,97.90 ,0.40 ,0.70 ,56.90 ,5.00 
195.80 ,487.00 ,54.00 ,"165,012.00 ",15.50 ,90.40 ,4.57 ,1.20 ,45.70 ,6.59 
216.80 ,457.30 ,27.00 ,"15,693.00 ",33.70 ,97.60 ,0.80 ,0.00 ,51.20 ,6.40 
224.60 ,560.50 ,26.00 ,"31,730.00 ",34.90 ,97.30 ,1.20 ,0.03 ,45.60 ,4.90 
192.60 ,505.20 ,40.00 ,"14,241.00 ",18.00 ,92.40 ,3.50 ,0.30 ,52.00 ,5.00 
216.70 ,531.70 ,34.00 ,"60,094.00 ",24.70 ,97.20 ,0.90 ,0.56 ,51.60 ,5.80 
269.20 ,524.80 ,32.00 ,"15,745.00 ",25.90 ,98.20 ,0.20 ,0.60 ,56.90 ,3.80 
275.90 ,528.60 ,25.00 ,"6,752.00 ",35.00 ,97.00 ,0.94 ,0.50 ,42.10 ,2.70 
262.70 ,558.30 ,27.00 ,"10,711.00 ",33.00 ,98.60 ,0.70 ,0.00 ,48.70 ,3.20 
226.50 ,527.40 ,28.00 ,"23,123.00 ",30.10 ,98.30 ,0.20 ,0.60 ,52.30 ,5.60 
239.30 ,492.50 ,30.00 ,"13,682.00 ",34.40 ,98.20 ,0.30 ,0.10 ,53.80 ,3.80 
199.10 ,523.10 ,35.00 ,"24,463.00 ",27.60 ,95.80 ,2.70 ,0.32 ,52.00 ,7.50 
211.70 ,578.60 ,42.00 ,"9,316.00 ",14.10 ,97.69 ,0.19 ,0.40 ,59.80 ,1.42 
206.80 ,538.00 ,41.00 ,"26,910.00 ",16.90 ,90.50 ,6.40 ,0.02 ,48.60 ,4.90 
202.00 ,482.70 ,43.00 ,"8,306.00 ",15.40 ,91.60 ,6.20 ,0.43 ,49.70 ,2.60 
168.90 ,484.10 ,41.00 ,"65,018.00 ",17.50 ,85.30 ,10.80 ,0.90 ,45.20 ,5.30 
265.80 ,547.80 ,24.00 ,"17,878.00 ",47.00 ,90.80 ,6.00 ,0.00 ,51.10 ,1.55 
215.10 ,525.30 ,42.00 ,"9,512.00 ",16.90 ,97.80 ,0.44 ,0.30 ,57.90 ,7.13 
205.00 ,523.50 ,44.00 ,"87,824.00 ",19.70 ,91.90 ,4.50 ,0.90 ,47.20 ,4.76 
221.50 ,554.70 ,29.00 ,"12,808.00 ",30.20 ,99.80 ,0.10 ,0.00 ,53.20 ,5.96 
193.40 ,510.20 ,39.00 ,"19,365.00 ",21.80 ,88.50 ,8.80 ,0.85 ,49.90 ,7.02 
185.30 ,496.50 ,45.00 ,"31,101.00 ",13.10 ,98.10 ,0.43 ,0.28 ,57.10 ,4.01 
270.40 ,529.60 ,27.00 ,"12,307.00 ",40.60 ,94.30 ,4.70 ,0.00 ,52.70 ,4.40 
248.10 ,578.90 ,40.00 ,"17,099.00 ",18.60 ,89.90 ,6.80 ,0.30 ,52.00 ,5.50 
225.10 ,538.40 ,52.00 ,"27,924.00 ",12.60 ,92.10 ,3.90 ,0.81 ,59.30 ,6.96 
229.50 ,548.30 ,30.00 ,"6,358.00 ",27.10 ,96.50 ,0.41 ,0.25 ,52.60 ,4.80 
206.30 ,536.10 ,43.00 ,"21,407.00 ",17.60 ,92.80 ,3.77 ,0.50 ,53.70 ,5.70 
218.00 ,492.10 ,30.00 ,"9,909.00 ",25.20 ,95.10 ,1.30 ,0.30 ,56.50 ,11.50 
227.90 ,511.50 ,30.00 ,"10,667.00 ",26.20 ,95.60 ,2.60 ,0.12 ,53.50 ,3.60 
205.90 ,518.90 ,41.00 ,"27,608.00 ",20.80 ,94.40 ,2.98 ,0.00 ,48.12 ,5.75 
242.80 ,498.80 ,30.00 ,"13,275.00 ",30.40 ,94.30 ,3.23 ,0.30 ,56.90 ,6.70 
207.10 ,472.00 ,38.00 ,"31,183.00 ",21.60 ,92.60 ,5.30 ,0.20 ,56.40 ,5.43 
185.40 ,551.50 ,54.00 ,"45,126.00 ",12.70 ,91.70 ,5.20 ,0.30 ,55.90 ,7.00 
267.60 ,552.90 ,37.00 ,"7,131.00 ",19.40 ,96.90 ,1.47 ,0.00 ,53.20 ,4.90 
222.10 ,533.60 ,38.00 ,"24,216.00 ",19.70 ,95.80 ,2.40 ,0.10 ,57.90 ,7.20 
163.60 ,519.60 ,92.00 ,"64,875.00 ",5.50 ,90.30 ,4.20 ,1.37 ,68.30 ,4.70 
159.80 ,514.80 ,43.00 ,"10,730.00 ",17.40 ,96.10 ,1.60 ,0.10 ,53.20 ,5.20 
263.10 ,493.70 ,23.00 ,"4,461.00 ",45.10 ,96.10 ,1.10 ,0.90 ,42.60 ,4.50 
188.10 ,497.10 ,47.00 ,"14,408.00 ",15.60 ,98.20 ,0.60 ,0.00 ,56.20 ,5.60 
280.80 ,579.20 ,31.00 ,"27,565.00 ",27.50 ,96.30 ,1.40 ,0.60 ,50.80 ,5.00 
238.40 ,518.30 ,32.00 ,"61,792.00 ",27.40 ,97.60 ,0.90 ,0.60 ,51.60 ,5.07 
292.50 ,630.40 ,32.00 ,"12,269.00 ",26.70 ,96.90 ,0.41 ,0.30 ,42.70 ,5.70 
219.50 ,523.20 ,32.00 ,"63,782.00 ",26.00 ,96.30 ,1.00 ,0.60 ,49.30 ,6.00 
274.00 ,530.30 ,37.00 ,"2,138.00 ",23.00 ,99.09 ,0.00 ,0.00 ,52.30 ,1.20 
228.10 ,524.40 ,33.00 ,"16,942.00 ",24.10 ,97.80 ,0.19 ,0.00 ,53.10 ,4.30 
235.20 ,540.50 ,37.00 ,"23,892.00 ",23.40 ,94.90 ,1.70 ,0.50 ,45.80 ,4.90 
214.90 ,471.50 ,33.00 ,"17,662.00 ",26.30 ,96.50 ,0.30 ,0.11 ,46.00 ,3.90 
179.60 ,507.30 ,61.00 ,"52,420.00 ",10.90 ,88.60 ,5.20 ,0.90 ,56.80 ,5.30 
155.70 ,486.60 ,57.00 ,"45,632.00 ",12.80 ,86.70 ,7.24 ,1.10 ,58.40 ,5.80 
225.70 ,563.40 ,45.00 ,"18,006.00 ",15.00 ,86.00 ,10.40 ,0.20 ,50.20 ,5.73 
180.90 ,530.20 ,67.00 ,"17,894.00 ",8.80 ,96.10 ,1.50 ,0.40 ,66.00 ,6.20 
205.00 ,524.10 ,34.00 ,"25,420.00 ",26.70 ,91.80 ,4.00 ,0.92 ,45.70 ,4.00 
183.70 ,453.40 ,40.00 ,"12,531.00 ",19.30 ,85.80 ,8.46 ,0.05 ,52.75 ,6.30 
214.90 ,462.80 ,44.00 ,"14,233.00 ",15.80 ,89.90 ,8.80 ,0.54 ,52.80 ,4.20 
228.40 ,540.30 ,46.00 ,"8,769.00 ",16.20 ,99.05 ,0.00 ,0.00 ,57.60 ,5.00 
195.50 ,457.70 ,44.00 ,"15,050.00 ",18.90 ,84.60 ,12.90 ,0.16 ,50.40 ,4.60 
192.70 ,483.80 ,48.00 ,"122,851.00 ",18.30 ,82.10 ,9.40 ,3.10 ,47.70 ,5.20 
180.20 ,463.00 ,39.00 ,"12,063.00 ",19.70 ,89.50 ,5.90 ,0.20 ,53.80 ,5.40 
202.20 ,480.40 ,30.00 ,"20,464.00 ",26.20 ,94.70 ,2.23 ,0.03 ,48.40 ,7.00 
213.70 ,508.30 ,43.00 ,"13,170.00 ",17.30 ,92.10 ,4.40 ,0.00 ,56.50 ,4.72 
240.10 ,531.30 ,31.00 ,"36,129.00 ",29.80 ,96.60 ,0.91 ,0.40 ,50.10 ,7.10 
259.50 ,570.60 ,25.00 ,"7,259.00 ",36.20 ,98.80 ,0.36 ,0.00 ,45.30 ,5.40 
182.80 ,485.20 ,57.00 ,"25,793.00 ",11.20 ,89.70 ,4.68 ,0.20 ,55.70 ,5.00 
230.50 ,492.70 ,40.00 ,"62,577.00 ",22.00 ,79.00 ,17.40 ,0.20 ,47.10 ,6.90 
201.60 ,450.00 ,36.00 ,"25,683.00 ",22.50 ,72.50 ,20.00 ,0.81 ,45.20 ,5.99 
170.00 ,484.50 ,67.00 ,"119,455.00 ",13.70 ,74.20 ,21.90 ,0.89 ,56.50 ,6.30 
188.90 ,450.60 ,46.00 ,"22,842.00 ",17.80 ,68.00 ,29.90 ,0.23 ,49.20 ,5.20 
228.00 ,501.80 ,34.00 ,"41,103.00 ",25.50 ,67.00 ,29.80 ,0.60 ,45.50 ,5.00 
198.30 ,463.70 ,43.00 ,"36,462.00 ",18.90 ,82.10 ,13.20 ,0.60 ,55.70 ,3.56 
153.90 ,405.80 ,27.00 ,"3,141.00 ",37.30 ,31.80 ,61.10 ,0.00 ,33.81 ,14.90 
165.30 ,452.90 ,42.00 ,"273,955.00 ",22.90 ,21.91 ,66.80 ,5.20 ,35.90 ,5.10 
190.00 ,442.30 ,31.00 ,"6,893.00 ",28.50 ,67.20 ,26.60 ,0.43 ,39.10 ,11.30 
151.90 ,470.30 ,66.00 ,"741,334.00 ",13.00 ,61.50 ,26.50 ,4.90 ,50.50 ,4.70 
189.20 ,418.60 ,33.00 ,"43,108.00 ",28.10 ,66.20 ,28.20 ,0.60 ,44.40 ,5.80 
184.00 ,463.30 ,33.00 ,"45,844.00 ",26.50 ,68.40 ,23.10 ,0.20 ,49.60 ,6.10 
156.90 ,409.80 ,68.00 ,"144,052.00 ",9.50 ,75.50 ,16.60 ,4.02 ,62.80 ,5.22 
183.40 ,483.10 ,32.00 ,"17,124.00 ",26.10 ,69.10 ,27.70 ,0.30 ,51.50 ,7.80 
169.30 ,453.60 ,60.00 ,"138,427.00 ",12.50 ,77.30 ,17.89 ,1.70 ,58.20 ,6.60 
197.90 ,468.90 ,43.00 ,"12,388.00 ",19.90 ,73.80 ,22.90 ,0.90 ,52.00 ,2.20 
164.90 ,408.90 ,31.00 ,"22,881.00 ",32.50 ,53.90 ,43.20 ,1.20 ,45.90 ,5.10 
238.20 ,423.90 ,42.00 ,"16,264.00 ",16.40 ,95.70 ,1.20 ,1.00 ,62.00 ,3.80 
179.00 ,473.30 ,57.00 ,"23,312.00 ",11.80 ,95.00 ,0.60 ,0.50 ,59.58 ,6.80 
198.30 ,407.80 ,33.00 ,"27,174.00 ",27.70 ,53.10 ,41.60 ,0.30 ,41.00 ,4.24 
157.40 ,462.80 ,50.00 ,"734,871.00 ",20.40 ,35.10 ,53.70 ,5.70 ,36.30 ,5.70 
190.60 ,448.20 ,32.00 ,"20,882.00 ",25.90 ,66.50 ,28.50 ,0.60 ,44.60 ,5.13 
124.30 ,337.10 ,31.00 ,"14,035.00 ",30.40 ,44.10 ,50.20 ,0.20 ,43.40 ,2.00 
194.20 ,501.80 ,32.00 ,"91,332.00 ",31.70 ,28.90 ,67.70 ,0.70 ,32.20 ,6.22 
175.30 ,462.30 ,54.00 ,"140,733.00 ",14.20 ,51.20 ,41.60 ,1.70 ,49.30 ,6.20 
200.40 ,476.10 ,34.00 ,"10,575.00 ",29.90 ,47.70 ,50.40 ,0.20 ,39.40 ,4.90 
126.40 ,538.10 ,34.00 ,"4,040.00 ",27.10 ,83.60 ,2.03 ,0.00 ,53.30 ,1.40 
201.70 ,492.00 ,61.00 ,"57,106.00 ",11.00 ,82.80 ,13.50 ,0.97 ,60.10 ,5.30 
176.80 ,454.20 ,35.00 ,"19,364.00 ",21.40 ,66.80 ,30.30 ,0.30 ,45.10 ,7.22 
205.00 ,438.20 ,30.00 ,"22,708.00 ",32.70 ,61.10 ,34.10 ,0.35 ,41.50 ,8.50 
194.40 ,444.50 ,33.00 ,"10,787.00 ",26.60 ,58.40 ,30.20 ,0.84 ,45.90 ,7.36 
182.80 ,448.70 ,37.00 ,"24,303.00 ",19.60 ,96.80 ,0.30 ,0.50 ,53.40 ,4.80 
140.80 ,455.40 ,79.00 ,"110,714.00 ",6.90 ,71.00 ,20.80 ,4.00 ,65.30 ,3.50 
165.70 ,409.20 ,46.00 ,"63,508.00 ",15.80 ,86.90 ,5.20 ,1.30 ,50.50 ,6.50 
202.20 ,491.60 ,34.00 ,"13,886.00 ",20.60 ,87.40 ,11.10 ,0.02 ,55.54 ,7.49 
209.10 ,356.30 ,36.00 ,"24,687.00 ",20.00 ,79.66 ,15.20 ,0.10 ,50.40 ,5.90 
174.00 ,388.50 ,36.00 ,"18,454.00 ",24.90 ,76.70 ,18.90 ,0.80 ,50.80 ,6.28 
213.50 ,403.20 ,31.00 ,"8,398.00 ",26.50 ,66.80 ,17.23 ,0.00 ,48.40 ,5.40 
192.00 ,378.70 ,34.00 ,"11,299.00 ",25.90 ,77.90 ,15.00 ,1.20 ,52.50 ,3.50 
127.60 ,488.40 ,43.00 ,"3,180.00 ",27.30 ,50.50 ,47.70 ,0.58 ,47.80 ,5.40 
186.10 ,445.90 ,37.00 ,"45,459.00 ",29.50 ,54.60 ,41.50 ,1.50 ,36.40 ,3.10 
138.70 ,433.00 ,46.00 ,"18,495.00 ",16.90 ,93.40 ,2.68 ,1.30 ,59.00 ,4.20 
192.00 ,457.70 ,49.00 ,"75,370.00 ",13.00 ,80.50 ,11.60 ,3.50 ,55.20 ,5.30 
218.30 ,471.10 ,31.00 ,"17,403.00 ",28.50 ,61.00 ,35.80 ,0.00 ,41.20 ,7.50 
194.40 ,449.50 ,41.00 ,"92,596.00 ",18.70 ,86.90 ,10.00 ,0.70 ,50.10 ,5.10 
180.70 ,426.90 ,35.00 ,"18,963.00 ",26.70 ,84.10 ,11.40 ,0.74 ,49.40 ,5.00 
199.30 ,480.80 ,36.00 ,"153,721.00 ",28.20 ,42.90 ,53.10 ,1.70 ,36.90 ,5.47 
162.60 ,393.30 ,40.00 ,"12,243.00 ",23.20 ,70.00 ,26.20 ,0.64 ,49.90 ,3.67 
210.80 ,411.40 ,36.00 ,"18,455.00 ",21.70 ,94.50 ,3.19 ,1.11 ,55.40 ,4.94 
159.30 ,469.00 ,32.00 ,"15,658.00 ",28.80 ,59.20 ,35.20 ,0.50 ,43.60 ,4.20 
208.90 ,490.50 ,66.00 ,"35,137.00 ",11.90 ,78.30 ,15.20 ,2.19 ,59.60 ,4.90 
184.20 ,418.90 ,36.00 ,"72,651.00 ",31.40 ,65.90 ,28.40 ,1.76 ,41.10 ,3.90 
203.30 ,470.40 ,35.00 ,"22,745.00 ",31.10 ,47.80 ,49.80 ,0.20 ,42.30 ,5.41 
240.60 ,508.70 ,41.00 ,"23,593.00 ",21.30 ,69.70 ,28.10 ,0.50 ,53.50 ,6.10 
162.80 ,488.60 ,30.00 ,"6,479.00 ",38.50 ,33.90 ,61.30 ,0.60 ,35.60 ,7.30 
193.30 ,487.40 ,41.00 ,"33,115.00 ",16.60 ,77.35 ,11.50 ,0.10 ,52.40 ,4.80 
173.30 ,440.70 ,51.00 ,"52,102.00 ",12.00 ,75.20 ,18.80 ,1.30 ,56.90 ,7.00 
174.80 ,372.40 ,31.00 ,"10,886.00 ",29.10 ,66.80 ,24.40 ,3.10 ,44.60 ,4.00 
194.50 ,481.00 ,43.00 ,"114,545.00 ",22.90 ,76.40 ,18.30 ,0.80 ,48.30 ,7.50 
161.00 ,397.60 ,50.00 ,"66,050.00 ",12.60 ,93.10 ,2.78 ,1.50 ,56.40 ,5.70 
170.60 ,331.30 ,34.00 ,"12,965.00 ",29.50 ,71.80 ,25.40 ,0.20 ,55.40 ,3.90 
168.80 ,455.80 ,50.00 ,"286,956.00 ",17.90 ,53.70 ,39.40 ,2.60 ,40.80 ,5.80 
220.60 ,510.80 ,45.00 ,"11,368.00 ",18.80 ,69.90 ,15.80 ,3.10 ,67.30 ,11.72 
203.90 ,471.10 ,34.00 ,"24,922.00 ",21.10 ,86.30 ,10.70 ,0.50 ,46.80 ,4.43 
161.90 ,461.80 ,31.00 ,"123,912.00 ",37.80 ,64.70 ,26.60 ,4.40 ,31.60 ,3.30 
175.40 ,429.90 ,45.00 ,"57,673.00 ",17.50 ,95.10 ,1.50 ,0.10 ,59.40 ,6.90 
192.00 ,406.90 ,41.00 ,"156,993.00 ",25.20 ,69.90 ,23.20 ,3.30 ,44.60 ,4.40 
159.70 ,456.50 ,51.00 ,"91,663.00 ",13.60 ,81.10 ,12.90 ,1.20 ,57.70 ,5.20 
211.90 ,507.20 ,30.00 ,"10,458.00 ",31.40 ,25.50 ,74.10 ,0.00 ,32.80 ,3.70 
214.80 ,442.60 ,28.00 ,"19,105.00 ",32.10 ,16.80 ,81.30 ,0.21 ,28.40 ,2.80 
164.70 ,437.10 ,58.00 ,"353,089.00 ",14.20 ,68.90 ,24.10 ,2.50 ,48.20 ,5.10 
190.30 ,458.40 ,32.00 ,"20,028.00 ",25.60 ,46.70 ,51.40 ,0.10 ,40.70 ,4.70 
189.80 ,460.00 ,37.00 ,"30,168.00 ",20.20 ,93.60 ,3.90 ,0.28 ,54.00 ,4.20 
192.70 ,437.90 ,36.00 ,"94,725.00 ",22.00 ,92.00 ,1.92 ,0.49 ,53.80 ,6.09 
205.10 ,475.80 ,42.00 ,"415,395.00 ",19.60 ,60.00 ,35.00 ,2.00 ,44.50 ,5.20 
187.00 ,444.10 ,34.00 ,"21,673.00 ",25.30 ,55.40 ,42.20 ,0.30 ,45.70 ,6.00 
176.20 ,488.80 ,26.00 ,"10,696.00 ",35.10 ,26.60 ,70.70 ,0.20 ,31.80 ,4.10 
189.80 ,438.80 ,43.00 ,"226,519.00 ",22.50 ,38.90 ,56.10 ,2.26 ,37.80 ,5.60 
184.90 ,472.80 ,45.00 ,"119,565.00 ",15.00 ,82.70 ,12.30 ,0.60 ,50.50 ,4.80 
230.70 ,555.60 ,27.00 ,"9,652.00 ",46.90 ,30.60 ,68.00 ,0.40 ,30.20 ,4.60 
178.00 ,424.50 ,31.00 ,"20,864.00 ",25.00 ,56.20 ,42.40 ,0.10 ,43.60 ,6.30 
183.30 ,455.10 ,31.00 ,"33,046.00 ",26.40 ,57.90 ,38.20 ,2.10 ,40.90 ,6.40 
181.20 ,465.90 ,36.00 ,"22,696.00 ",20.40 ,77.20 ,20.00 ,0.20 ,50.00 ,5.70 
212.30 ,494.10 ,35.00 ,"59,660.00 ",20.90 ,53.20 ,41.87 ,0.80 ,40.90 ,6.29 
183.00 ,438.30 ,50.00 ,"87,074.00 ",14.30 ,87.40 ,9.50 ,0.80 ,57.31 ,4.90 
154.80 ,452.90 ,69.00 ,"208,713.00 ",9.60 ,81.31 ,11.80 ,2.00 ,58.80 ,4.50 
216.20 ,433.90 ,25.00 ,"13,103.00 ",38.10 ,25.00 ,72.40 ,1.70 ,29.90 ,1.90 
197.40 ,465.90 ,39.00 ,"80,862.00 ",22.50 ,64.70 ,32.00 ,0.45 ,45.50 ,4.60 
200.50 ,454.40 ,36.00 ,"40,844.00 ",21.30 ,70.30 ,27.70 ,0.00 ,49.60 ,5.50 
179.00 ,479.90 ,46.00 ,"203,976.00 ",18.00 ,66.10 ,30.60 ,1.50 ,46.90 ,5.50 
231.30 ,495.00 ,37.00 ,"65,294.00 ",23.50 ,91.10 ,5.80 ,0.37 ,50.90 ,5.93 
212.20 ,459.40 ,41.00 ,"16,804.00 ",18.50 ,65.60 ,24.90 ,0.40 ,56.60 ,6.00 
221.70 ,500.50 ,24.00 ,"11,059.00 ",33.70 ,27.40 ,72.00 ,0.00 ,34.60 ,5.00 
203.40 ,454.60 ,35.00 ,"23,877.00 ",20.10 ,96.20 ,0.50 ,0.18 ,53.00 ,5.90 
203.30 ,201.30 ,68.00 ,"5,702.00 ",9.90 ,31.60 ,4.70 ,37.20 ,42.90 ,4.40 
167.50 ,453.30 ,75.00 ,"298,695.00 ",10.00 ,64.90 ,5.90 ,8.80 ,48.40 ,5.99 
218.80 ,338.20 ,45.00 ,"17,946.00 ",23.80 ,12.00 ,0.80 ,1.20 ,45.50 ,9.16 
191.90 ,475.90 ,41.00 ,"115,620.00 ",20.50 ,75.10 ,20.50 ,0.90 ,47.19 ,4.50 
216.60 ,409.20 ,51.00 ,"4,997.00 ",17.50 ,18.70 ,0.30 ,1.40 ,46.50 ,11.80 
177.20 ,424.40 ,67.00 ,"99,631.00 ",9.50 ,76.60 ,4.35 ,2.60 ,50.40 ,7.40 
126.30 ,413.30 ,67.00 ,"2,534.00 ",9.80 ,80.50 ,0.00 ,3.00 ,47.80 ,5.40 
166.30 ,390.10 ,80.00 ,"32,756.00 ",7.90 ,69.00 ,1.30 ,6.81 ,49.40 ,5.60 
168.10 ,441.40 ,62.00 ,"58,059.00 ",11.50 ,84.10 ,0.60 ,1.30 ,51.00 ,5.68 
205.00 ,477.30 ,57.00 ,"13,709.00 ",12.40 ,67.70 ,0.40 ,7.31 ,46.70 ,4.90 
181.90 ,416.60 ,67.00 ,"13,889.00 ",8.30 ,54.00 ,0.50 ,21.30 ,55.40 ,6.80 
184.30 ,469.30 ,73.00 ,"101,095.00 ",10.70 ,84.00 ,1.00 ,1.40 ,57.50 ,4.90 
277.60 ,499.30 ,47.00 ,"9,846.00 ",26.10 ,17.50 ,0.73 ,1.21 ,38.30 ,11.40 
256.90 ,501.10 ,75.00 ,"9,687.00 ",11.50 ,33.00 ,0.66 ,5.30 ,38.10 ,10.63 
208.50 ,510.70 ,34.00 ,"34,123.00 ",21.30 ,57.70 ,40.30 ,0.80 ,40.60 ,4.40 
199.30 ,373.50 ,65.00 ,"7,752.00 ",23.20 ,12.30 ,0.32 ,0.80 ,44.90 ,12.40 
150.10 ,298.10 ,65.00 ,"8,863.00 ",8.60 ,64.90 ,1.10 ,5.90 ,48.00 ,3.10 
184.30 ,372.90 ,59.00 ,"6,839.00 ",13.80 ,79.70 ,1.10 ,1.40 ,56.45 ,7.20 
191.40 ,417.30 ,73.00 ,"9,362.00 ",9.90 ,73.20 ,0.00 ,3.20 ,52.10 ,5.47 
206.60 ,475.10 ,36.00 ,"5,533.00 ",25.70 ,23.20 ,0.30 ,0.50 ,36.40 ,6.70 
142.10 ,269.90 ,32.00 ,"71,474.00 ",33.10 ,23.20 ,0.61 ,0.43 ,40.00 ,6.52 
154.60 ,350.10 ,45.00 ,"126,427.00 ",18.70 ,80.00 ,3.90 ,1.70 ,49.60 ,5.50 
119.80 ,348.40 ,48.00 ,"139,097.00 ",21.30 ,62.80 ,1.60 ,1.70 ,44.90 ,5.00 
163.30 ,339.20 ,37.00 ,"53,159.00 ",24.40 ,79.10 ,0.70 ,0.60 ,48.20 ,6.20 
174.00 ,395.70 ,46.00 ,"37,666.00 ",20.00 ,77.00 ,2.10 ,0.60 ,52.40 ,9.20 
191.20 ,432.60 ,38.00 ,"25,859.00 ",18.60 ,92.90 ,4.90 ,0.34 ,57.20 ,4.70 
161.20 ,364.50 ,59.00 ,"9,529.00 ",10.30 ,89.40 ,1.50 ,0.44 ,48.68 ,8.00 
126.10 ,332.00 ,32.00 ,"20,152.00 ",22.80 ,73.90 ,0.20 ,0.80 ,46.60 ,4.70 
146.60 ,401.40 ,53.00 ,"4,167,947.00 ",17.10 ,79.60 ,5.22 ,3.80 ,47.00 ,5.39 
196.60 ,444.90 ,37.00 ,"204,737.00 ",20.80 ,89.00 ,1.13 ,1.20 ,48.40 ,4.60 
146.80 ,325.30 ,35.00 ,"108,277.00 ",28.50 ,48.40 ,0.70 ,0.60 ,46.90 ,8.00 
155.50 ,379.10 ,45.00 ,"1,010,025.00 ",18.70 ,77.90 ,3.62 ,2.80 ,43.50 ,5.50 
133.50 ,330.90 ,49.00 ,"406,584.00 ",17.60 ,79.40 ,4.60 ,1.70 ,54.20 ,5.70 
132.80 ,296.20 ,37.00 ,"46,461.00 ",23.60 ,79.80 ,0.35 ,1.00 ,53.70 ,6.60 
156.60 ,389.40 ,44.00 ,"222,255.00 ",15.60 ,91.60 ,0.60 ,0.90 ,50.70 ,5.00 
126.80 ,343.00 ,39.00 ,"204,275.00 ",22.60 ,77.10 ,2.10 ,1.30 ,57.70 ,6.28 
182.40 ,468.50 ,38.00 ,"69,838.00 ",22.10 ,63.90 ,31.10 ,0.70 ,43.60 ,4.60 
205.40 ,422.50 ,33.00 ,"20,049.00 ",23.80 ,42.50 ,53.80 ,0.10 ,42.20 ,4.70 
178.60 ,473.80 ,42.00 ,"309,199.00 ",17.60 ,80.60 ,13.70 ,1.10 ,48.40 ,4.40 
179.10 ,408.60 ,37.00 ,"27,824.00 ",24.50 ,49.00 ,44.00 ,0.60 ,45.90 ,6.50 
219.40 ,474.00 ,45.00 ,"63,603.00 ",17.40 ,70.90 ,24.90 ,0.50 ,49.20 ,6.02 
167.30 ,425.80 ,44.00 ,"85,842.00 ",19.70 ,73.80 ,22.80 ,0.80 ,48.60 ,4.94 
202.60 ,482.90 ,38.00 ,"66,623.00 ",21.10 ,70.30 ,25.40 ,0.30 ,46.50 ,3.90 
247.30 ,497.90 ,31.00 ,"17,896.00 ",27.80 ,32.90 ,64.80 ,0.00 ,38.40 ,6.29 
