death_rate,cancer_rate,income,population,poverty,white,black,asian,married,birth
220.6,510.8,45,11.37,18.8,69.9,15.8,3.1,67.3,11.72
203.9,471.1,34,24.92,21.1,86.3,10.7,0.5,46.8,4.43
161.9,461.8,31,123.91,37.8,64.7,26.6,4.4,31.6,3.3
175.4,429.9,45,57.67,17.5,95.1,1.5,0.1,59.4,6.9
192,406.9,41,156.99,25.2,69.9,23.2,3.3,44.6,4.4
159.7,456.5,51,91.66,13.6,81.1,12.9,1.2,57.7,5.2
211.9,507.2,30,10.46,31.4,25.5,74.1,0,32.8,3.7
214.8,442.6,28,19.11,32.1,16.8,81.3,0.21,28.4,2.8
164.7,437.1,58,353.09,14.2,68.9,24.1,2.5,48.2,5.1
190.3,458.4,32,20.03,25.6,46.7,51.4,0.1,40.7,4.7
189.8,460,37,30.17,20.2,93.6,3.9,0.28,54,4.2
192.7,437.9,36,94.73,22,92,1.92,0.49,53.8,6.09
205.1,475.8,42,415.4,19.6,60,35,2,44.5,5.2
187,444.1,34,21.67,25.3,55.4,42.2,0.3,45.7,6
176.2,488.8,26,10.7,35.1,26.6,70.7,0.2,31.8,4.1
189.8,438.8,43,226.52,22.5,38.9,56.1,2.26,37.8,5.6
184.9,472.8,45,119.57,15,82.7,12.3,0.6,50.5,4.8
230.7,555.6,27,9.65,46.9,30.6,68,0.4,30.2,4.6
178,424.5,31,20.86,25,56.2,42.4,0.1,43.6,6.3
183.3,455.1,31,33.05,26.4,57.9,38.2,2.1,40.9,6.4
181.2,465.9,36,22.7,20.4,77.2,20,0.2,50,5.7
212.3,494.1,35,59.66,20.9,53.2,41.87,0.8,40.9,6.29
183,438.3,50,87.07,14.3,87.4,9.5,0.8,57.31,4.9
154.8,452.9,69,208.71,9.6,81.31,11.8,2,58.8,4.5
216.2,433.9,25,13.1,38.1,25,72.4,1.7,29.9,1.9
197.4,465.9,39,80.86,22.5,64.7,32,0.45,45.5,4.6
200.5,454.4,36,40.84,21.3,70.3,27.7,0,49.6,5.5
179,479.9,46,203.98,18,66.1,30.6,1.5,46.9,5.5
231.3,495,37,65.29,23.5,91.1,5.8,0.37,50.9,5.93
212.2,459.4,41,16.8,18.5,65.6,24.9,0.4,56.6,6
221.7,500.5,24,11.06,33.7,27.4,72,0,34.6,5
203.4,454.6,35,23.88,20.1,96.2,0.5,0.18,53,5.9
203.3,201.3,68,5.7,9.9,31.6,4.7,37.2,42.9,4.4
167.5,453.3,75,298.7,10,64.9,5.9,8.8,48.4,5.99
218.8,338.2,45,17.95,23.8,12,0.8,1.2,45.5,9.16
191.9,475.9,41,115.62,20.5,75.1,20.5,0.9,47.19,4.5
216.6,409.2,51,5,17.5,18.7,0.3,1.4,46.5,11.8
177.2,424.4,67,99.63,9.5,76.6,4.35,2.6,50.4,7.4
126.3,413.3,67,2.53,9.8,80.5,0,3,47.8,5.4
166.3,390.1,80,32.76,7.9,69,1.3,6.81,49.4,5.6
168.1,441.4,62,58.06,11.5,84.1,0.6,1.3,51,5.68
205,477.3,57,13.71,12.4,67.7,0.4,7.31,46.7,4.9
181.9,416.6,67,13.89,8.3,54,0.5,21.3,55.4,6.8
184.3,469.3,73,101.1,10.7,84,1,1.4,57.5,4.9
277.6,499.3,47,9.85,26.1,17.5,0.73,1.21,38.3,11.4
256.9,501.1,75,9.69,11.5,33,0.66,5.3,38.1,10.63
208.5,510.7,34,34.12,21.3,57.7,40.3,0.8,40.6,4.4
199.3,373.5,65,7.75,23.2,12.3,0.32,0.8,44.9,12.4
150.1,298.1,65,8.86,8.6,64.9,1.1,5.9,48,3.1
184.3,372.9,59,6.84,13.8,79.7,1.1,1.4,56.45,7.2
191.4,417.3,73,9.36,9.9,73.2,0,3.2,52.1,5.47
206.6,475.1,36,5.53,25.7,23.2,0.3,0.5,36.4,6.7
142.1,269.9,32,71.47,33.1,23.2,0.61,0.43,40,6.52
154.6,350.1,45,126.43,18.7,80,3.9,1.7,49.6,5.5
119.8,348.4,48,139.1,21.3,62.8,1.6,1.7,44.9,5
163.3,339.2,37,53.16,24.4,79.1,0.7,0.6,48.2,6.2
174,395.7,46,37.67,20,77,2.1,0.6,52.4,9.2
191.2,432.6,38,25.86,18.6,92.9,4.9,0.34,57.2,4.7
161.2,364.5,59,9.53,10.3,89.4,1.5,0.44,48.68,8
126.1,332,32,20.15,22.8,73.9,0.2,0.8,46.6,4.7
146.6,401.4,53,4167.95,17.1,79.6,5.22,3.8,47,5.39
196.6,444.9,37,204.74,20.8,89,1.13,1.2,48.4,4.6
146.8,325.3,35,108.28,28.5,48.4,0.7,0.6,46.9,8
155.5,379.1,45,1010.03,18.7,77.9,3.62,2.8,43.5,5.5
133.5,330.9,49,406.58,17.6,79.4,4.6,1.7,54.2,5.7
132.8,296.2,37,46.46,23.6,79.8,0.35,1,53.7,6.6
156.6,389.4,44,222.26,15.6,91.6,0.6,0.9,50.7,5
126.8,343,39,204.28,22.6,77.1,2.1,1.3,57.7,6.28
182.4,468.5,38,69.84,22.1,63.9,31.1,0.7,43.6,4.6
205.4,422.5,33,20.05,23.8,42.5,53.8,0.1,42.2,4.7
178.6,473.8,42,309.2,17.6,80.6,13.7,1.1,48.4,4.4
179.1,408.6,37,27.82,24.5,49,44,0.6,45.9,6.5
219.4,474,45,63.6,17.4,70.9,24.9,0.5,49.2,6.02
167.3,425.8,44,85.84,19.7,73.8,22.8,0.8,48.6,4.94
202.6,482.9,38,66.62,21.1,70.3,25.4,0.3,46.5,3.9
247.3,497.9,31,17.9,27.8,32.9,64.8,0,38.4,6.29
166.8,427.2,54,281.83,13.8,79.9,14.5,1.6,51,5.52
159.8,421.7,38,9.71,24.6,49.7,48.2,0.14,51.9,6.4
193.6,445.3,32,31.75,30.1,40.7,55.9,0.7,39.1,8.3
231.1,494.7,31,27.49,31.4,41.3,50.78,0.3,41.2,6.4
185.1,426.3,42,38.01,19.4,61.7,30,0.64,46.4,5.56
172.9,476.6,39,75.71,17.5,88.2,7.5,0.6,52.1,6.6
194.1,461.3,31,89.21,30.8,34.3,61.9,1,38.7,6.17
165.3,470.4,41,121.69,19.5,88.7,6.7,1.7,50.3,4.2
184.8,455.7,49,407.05,16.1,46.9,45.9,2.7,39.4,4.62
160.1,383,42,20.05,20.6,62.3,26.2,0,49.8,3.5
181.6,458.5,44,297.3,17.7,73,20.8,2.23,48.7,5.8
185.2,474.9,37,107.48,23.2,48.9,46.3,1.3,44.4,6.4
207.1,466.2,37,27.78,19.6,66.5,31.3,0,42,5.5
224.8,425.2,29,32.54,28.3,32,66.1,0.2,39.6,3.9
185.8,448.5,54,251.2,14.6,75.2,18.9,1.7,53.4,5.2
158.3,460.2,50,2.73,10.8,93.4,0.4,0.2,55.14,10.6
161.7,424.4,49,18.37,15.1,87.9,0.3,7.76,50.3,6.5
170,399,34,3.42,34.8,31.3,0.96,0,41.8,5.88
145,391.4,47,6.99,15.2,90.4,1,0.5,55,11.9
162.6,415.4,52,33.9,14.1,92.7,1.3,2.9,45.4,4.9
154.6,405.4,53,38.79,11.8,92,1.5,1.9,49.4,4.9
174.9,447.1,47,5.28,14.8,86.2,0,0,56.6,7.3
194.3,449.2,41,10.28,15.8,94.6,0.1,0.1,52.1,2.72
181.9,464.7,41,9.38,24,63.9,0.04,0.18,48.9,6.9
138.4,429.4,48,3.66,13.8,94.9,0.97,0.8,53.5,6.4
170.9,393.5,43,13.96,24.9,90.1,1.5,2.1,39.6,2.6
166.4,423.9,52,27.94,10.3,94.6,0.4,0.22,46.9,7.1
195.9,379.3,31,4.2,38.6,31,0.3,0.3,43.7,9.3
158.7,364.5,51,8.45,10.7,93.4,0.3,0.3,59.1,4.36
151.2,476.9,48,19.86,12.3,94,0.5,0.1,48.1,5.7
150.3,473.4,43,5.54,16.3,88.2,0,0.5,48.9,8.55
113.9,395,51,4.33,10.1,99,0.7,0,57.2,6.6
229.8,555.7,34,5.69,27.2,21.7,0.04,0,36.8,6.63
166.5,492.4,49,2.98,11.6,95.6,0,0.03,60.5,7.2
162.6,459.6,57,4,10.5,97.2,0.1,0.4,59.6,4.3
187.8,515.1,42,6.87,17,87.1,1.1,0.8,46.8,6.2
146.6,432,46,2.34,13.2,97.2,0,0.1,51.7,15.7
150.3,429.5,52,7.14,10,97.6,0.36,0,56.5,9.7
169.4,521.9,36,4.2,18.3,88.6,0.12,1.1,47.2,10.7
170.8,532.8,43,1.86,12,89,0.4,0,63.6,3.2
145.4,403.4,53,6.05,10.4,97,0.1,0.3,65.3,11.4
130.6,348.6,51,3.35,10,98.8,0,0.3,53.3,3.6
154.1,501.1,61,3.39,8.1,93.7,3.5,0.2,70.3,5
162.5,507.7,58,17.56,11,83.3,0.76,0.5,50.9,7
130.4,430.4,48,7.3,13.2,96.3,0.2,0.1,55.3,7.1
148.3,296.6,31,3.32,33.9,45.3,0.2,0.5,49.9,12.1
161.3,451.7,48,2,14.9,98.4,0,0,56.7,10
165.5,577,51,4.99,10.1,96.2,0.6,0.6,56.4,6.6
155.3,439.7,53,12.62,9.5,95.9,0.6,1.1,55.7,4.1
161.8,383.6,45,24.83,13.6,93.3,0.5,0.8,49.7,3.7
120,404.9,79,52.85,4.3,95,1,0.9,62.8,7.1
136.6,468.1,40,3.88,24.9,57.7,0,1,46.1,5.5
202.5,448.1,57,5.6,10,96.8,0.4,0,57,7.19
97.3,284.8,38,2.42,17,93.4,0.2,0.4,50,15.3
187.6,415.7,50,4.77,12,85.8,0.6,0,51.1,6.66
147.9,408.2,54,26.99,10.4,90.3,1.8,1,58.5,9.5
240.1,486.5,34,2.05,33.2,39.4,0,0,41.6,8.37
183.1,425.6,49,2.24,12.4,96.3,1,0,54.5,10.36
184.3,503.1,55,185.2,11.5,86.8,4.2,1.8,47.3,6.1
166,403.5,53,6.43,12.3,79.9,0.8,1.7,52.1,11
159.7,442.5,48,108.7,14.1,83,1.3,1.1,48,5.8
209.6,426.4,39,3.02,15.2,96.7,0.1,0,54.3,10.3
145.7,411.7,52,2.32,11,93.2,0,1.5,51.9,5.8
179.9,365.5,45,10.31,20.4,59.9,0.42,0.1,46.5,7.1
143,521.4,46,2.36,14.7,98.8,0,0.17,57.2,5
153.9,388.8,48,6.52,11.7,95.8,0.4,0,51,7.3
159.7,542.1,67,2.95,8.8,89.3,0,0,53.6,10.5
179.1,416.6,59,1.43,6.3,98,0,0,55.5,13.6
238.8,414.3,27,9.96,47.4,10.2,0.3,0.6,26.7,13.1
162.1,410.9,40,5.43,19.9,82,0.1,0.45,45.5,6.7
154.3,436,55,8.21,10.2,97.3,0.6,0,59.1,5.1
166.5,518.1,72,14.91,6.3,94.3,0.3,1.6,55.95,7.25
146.4,391.7,41,5.44,15.9,82.2,0.2,2.8,47.8,7.7
137.1,403.8,47,22.7,13.8,92.3,2.1,0.6,50.9,6.33
195.6,499.5,46,75.75,15.6,91.9,3.8,1.33,47,4
184.4,461.5,42,47.18,19.1,83.8,7.1,0.7,54.3,4.9
238.4,533.9,34,16.13,21.4,95.22,3.5,0.5,49.1,5.3
171.4,459.1,34,14.5,28.5,92.5,4.19,0.18,58.2,9.2
172.5,494.2,47,127.25,14.7,94.2,2.9,0.8,55.7,4.3
184.2,461.9,43,104.09,17.5,91.7,4.6,1,51.6,7.2
218.3,491.8,33,39.75,22.7,97.9,0.5,0.3,50.9,4.3
210.1,469.4,41,13.84,16.4,95.2,1.6,0.5,51.7,6.9
207.8,475.2,36,27.91,20.8,86.7,10.4,0.23,49.5,4.48
193.2,409,34,56.49,24.6,96.7,1.3,0.3,50.6,3.7
238.1,533.3,51,39.74,12.7,94.8,1.6,0.4,56.7,4.8
180.6,407.4,40,17.47,20.1,86.5,10.5,0.3,52.35,5.4
218.3,515,33,31.71,24,96.3,1.1,0.4,51.7,3.5
217,437.1,30,7.77,24,96.6,1.6,0.3,57.9,2.1
221.7,469.2,30,35.16,27.8,95.2,1.5,0,47.7,6.3
194,472.8,45,54.28,16.8,90.8,1.9,1,51.4,4.5
184.3,430.1,37,14.6,19,80.5,13.1,0.12,48.5,4.7
182,481.9,40,58.23,16.6,97,0.6,0.42,54.1,4.8
180.1,506.6,52,34.37,11.8,97.8,0.34,0.5,54,4.7
165.9,480.9,41,22.04,17.5,93.2,4.2,0.7,55,6.6
188.3,468.7,50,13.74,12.1,97.6,0.6,0.3,52,5.2
215.7,509.8,37,39.49,19.9,97.5,0.5,0.4,47.3,4.6
193.1,506.5,44,35.7,16.5,94.5,3.6,0.3,50.3,5.4
213.6,492.5,41,5.27,17.5,96.9,0.4,0.46,49.5,5.9
197.6,488.4,39,13.24,16.2,97.7,1,0.05,50,5.1
193.1,530.2,70,50.54,8.5,94.3,1.5,0.7,56.8,4.8
236.7,517.5,49,8.2,14,99.3,0.5,0,58.1,4.8
170,468.6,48,18.54,11.6,97.7,0.57,0.4,55.9,5.8
195.3,416.4,37,4.14,20.6,96.6,0.8,0.7,51.5,6.82
178.2,410.3,50,7,11.7,97.6,0.1,0.6,52.8,3.71
188.5,494.7,51,49.49,11.3,93.9,1.78,0.5,55.4,5.73
185,485.8,46,28.67,15.8,94.7,1.36,0.5,53.2,6.4
171.5,471.4,34,59.36,30.4,77.3,14.5,3.3,38,3.2
174.1,494.2,52,9.61,11,97.7,0.34,0.1,60.2,6.1
196,525.6,43,38.35,19.5,87.9,8,1.05,49.2,5.12
175.9,438.7,52,22.37,11.6,97.3,0.4,0.7,56.1,3
166.9,421.6,51,22.09,10.7,97.7,0.3,0.4,56.5,7.1
175.2,489.6,45,12.76,15.9,88.8,8.9,0.2,54.8,4.5
156.6,446.2,72,530.85,10.7,72.7,5.5,3.7,58.7,5.7
192.2,490.4,56,110.88,14.7,80.3,15,1.1,47.9,4.6
161.7,471.5,90,123.36,5.4,83.8,6.5,3.22,66.7,5.3
180.1,469,38,51.44,19.3,87,8.5,0.8,42.7,5.2
160,463.3,78,703.91,9.5,80.5,7,6.8,59,5.16
191.3,519.9,51,111.33,13.6,94.1,2.5,0.7,49.7,4.8
174,460,41,16.49,18.1,75.9,20.6,0.11,51.5,5.3
194.2,484.1,54,34.58,10.9,91.2,5.1,0.7,51.9,5.71
176.6,519,53,36.67,11.9,92.5,5.4,0.29,50.5,7
189.5,505.7,54,29.49,12.6,79.2,11.8,0.88,50.5,7.21
175.1,465.6,42,31.33,23.6,90.3,5.1,2.1,43.8,3.1
181.4,474.4,76,307.34,6.9,91.5,1.3,2.63,61.8,4.3
168.5,472.1,60,173.17,14.3,84,8,4.7,49.2,4.5
197.9,551.5,47,107.3,16.3,78.6,14.7,1.21,44.2,5.6
185.1,495.6,48,46.05,12.9,97.2,0.7,0.4,53.3,5.1
189.2,491.7,54,266.21,13.1,88.3,8.08,0.8,48.8,5.2
219.1,533.4,44,38.34,18.6,93,3.7,0.8,47.3,6.3
164.3,490.6,53,11.98,10.7,96.7,0.6,0.36,53.6,5.5
204.9,525.8,46,13.7,14.8,97.4,0.9,0.5,48.7,4.8
169.8,479.3,40,14.77,20.7,90.8,6,0.42,47.2,5
199.6,486.6,61,12.44,10.1,97.2,0.9,0.4,55.97,5.2
179.9,460,54,15.86,9.6,97.4,0.5,0.3,58.6,4.1
153.4,487.6,73,33.88,5.1,97.7,0.3,1,64.5,5.21
208.6,488.1,45,28.9,17,89.2,8.8,0.49,52.7,8.7
187.8,486.5,46,34.83,15.1,91.2,6,0.55,49.1,4
177.7,459,52,14.93,11.8,98.36,0.3,0.2,57.1,8.4
168,433.2,57,51.66,11.4,95.1,1.1,0.3,54,5.8
194.4,509.6,52,186.22,16.7,74,17.5,3.69,43.4,6.69
174.6,498.3,42,21.54,16.7,88,8.7,0.4,48,3.1
164.9,509.9,65,16.39,7.4,97.4,0.4,0.1,62.1,6.5
176,458.2,39,15.99,15.2,96.7,1.2,0.37,53.1,5.7
173.5,392.3,40,4.23,19.7,93.9,3.67,0.5,54,5.56
192.1,524.5,33,5.68,23,65.2,32,0.2,42.4,6.1
198.1,465.2,62,5.64,8.9,97.5,0.2,0.3,56.4,5.5
178.5,472.5,47,32.85,13.8,87.8,10.3,0.3,51,3.1
179.3,505.5,43,16.03,14.6,97.4,0.4,0.37,49.87,4.9
176.2,478.1,48,146.13,16.3,82.1,9.45,2.1,44.4,5.9
191.2,488.4,50,264.05,19.1,65.2,29.9,1.3,44.6,4.9
192.1,500.1,38,24.55,21,93.1,3.68,0.6,47.3,6.2
185.5,515.2,55,198.71,15.3,82.7,12.4,1.78,44.2,4.9
214.2,459.3,47,7.03,13.2,94.4,4.5,0,52.1,5.28
169.5,459.2,51,5.09,12,98.7,0,0.2,51.5,3.39
164.4,457,48,21.78,11.7,98.5,0.6,0.3,58.7,4.38
160.4,482.6,50,5.79,11.9,97.6,0.75,0.56,56.2,4.6
182.6,407.6,48,45.75,14.1,86.3,9.19,0.8,48,3.82
192.2,511.5,60,134.8,9.1,96,1.2,0.9,55.3,5.69
206.9,506,40,17.41,17.9,94.7,1.5,0.42,52.5,5.2
203.1,520.2,42,79.28,19,82.8,13.8,0.8,44.1,5.4
197.8,511.8,49,11.54,14.8,96.7,0.9,0.9,54.1,5.04
172.8,459.7,44,17.53,13.5,91.3,2.6,1.72,50.8,4.7
162.6,510.8,54,14.27,10.2,97.1,0.74,0.37,55,6.1
180,471.7,46,16.42,14.9,97.2,0.7,0.7,55.8,6.71
230.3,502.9,46,14.33,14.1,98.2,0.4,0.37,54.1,4
190.9,475.2,49,57.08,12.2,92.4,1.8,0.6,50.2,5.8
176.4,490.7,75,687.26,8.1,74.8,11.1,5,60.7,5.12
207.4,492.9,46,67.47,15.8,92.5,4.3,0.9,51.7,5.8
191.5,466.6,47,287.08,16.9,78.8,12.5,2.5,46.5,5.6
163.5,469.4,70,39.23,6.3,96.8,0.58,0.8,62.1,6.4
159.3,432.5,50,34.98,15.4,97.5,0.7,0.3,58.5,9.54
170.7,435.7,48,368.45,15.2,79.5,11.6,3.2,47.4,6.6
185.4,448.4,54,81.16,11.8,87.1,2,4.94,51.8,5.2
173.4,414.4,46,8.68,12.8,97.8,0.85,0.1,50,7.15
189.1,486.2,39,12.3,15,97.4,0.58,0.25,51.8,7
187.2,429.3,68,63.34,7.2,94.4,1.2,2.3,60.8,6.8
190.7,426.9,52,14.98,12.9,97.3,0.3,0.34,54.4,3.2
166.3,414.4,55,19.86,10.9,97.8,0.34,0.19,56.9,5.68
187.3,412.9,44,37.98,13.8,85.7,1.4,1.4,52.5,6.87
189.8,466.8,52,115.37,10.6,88.3,7.01,0.9,48.2,5.7
186.4,483.9,44,26.5,14.5,97.4,0.2,0.1,57.9,8.4
193.9,441.5,49,32.61,12.6,92.8,1.2,0.3,53.9,5.35
185.8,452.7,40,10.48,18,97.3,0.1,0.2,51.6,4.9
176.6,420.7,47,32.91,13.8,96.2,1.54,0.3,59.8,6.3
193.8,439.8,59,49.46,11.7,97.1,0.8,0.5,58.2,3.26
186.7,433.7,50,26.52,13.1,96.2,0.78,1.3,52.3,4.4
185.8,464.7,51,42.59,10.1,96.9,0.3,0.5,52.5,3.3
184.8,482.9,39,116.85,22.2,88.8,5.81,1.3,43.33,3.9
177.7,429.9,53,42.46,8,95.3,0.39,0.6,59.1,6.89
170.1,442.7,50,203.47,13.9,86.2,5.8,1.1,53.1,7.2
222.5,439.1,40,23.43,16.4,96.3,2,0.3,48,2.6
179,474,53,76.78,11.6,90.4,4.9,1,50.4,4.8
167.8,488.1,55,97.13,11.5,93.6,1.9,1.3,52.5,5.8
160.2,426.9,47,9.77,11.3,96.6,1.5,0.17,50.4,4.4
151.3,467.8,45,20.26,14.4,96.1,1.1,0.8,50.9,7.38
165.4,494,48,15.96,12.7,94.7,2,0.8,50.3,6.75
165.3,488.4,51,10.3,12.1,92.1,1.1,0.2,55.7,2.4
181.2,487.2,54,6.91,11.7,96.8,0.3,0,56.5,6
186.9,506.1,49,9.03,13.2,97.9,0.05,0.4,55.3,10
151.8,492.9,61,12.44,6.7,98.3,0.4,0.38,58.7,6
168.5,437.9,49,10.68,12.4,97.7,0.75,0.1,54.8,5
153.2,449.8,53,15.19,9.4,93.7,0.7,2.2,55.9,2.3
171.3,492.1,57,10.97,8.4,97.1,0.6,0.3,56.7,6.3
169.8,487.9,53,17.37,11.7,95.8,1,1,54.8,4.7
178.1,477.6,52,14.27,11,97.6,0.1,0.3,52.8,4.1
183.1,484.9,50,19.95,13.3,92,2.38,2.2,52.7,5.8
165.8,465.5,49,9.41,12.1,98.3,0.33,0.2,53.5,6.7
129.4,408.5,49,9.56,10.1,98,0.1,0.2,53.01,5.4
159.8,548.4,53,7.03,10.9,97.8,0.6,0.3,56.2,9.3
163.4,463.3,58,16.4,7.5,98,0.84,0.2,59.6,5.6
191.7,543.5,50,19.44,11.3,97.3,0.2,0.4,53.3,6.3
181.7,466.2,52,36.83,11.2,96.2,1.48,0.6,54.3,7
163,423.6,41,17.56,16.9,85.1,1.4,7.9,48,2.5
156.2,473.8,59,144.25,15.9,84.1,5.4,6,42.8,4.12
154,445.7,51,20.47,11.6,95.6,1.92,0.4,55.7,5.73
169.3,466.9,48,10.16,13.5,97.8,0,0.2,53.3,5.8
138.4,480,52,15.17,9.6,97.7,0.4,0.4,54.5,6.9
181.3,509.2,44,35.09,17.7,93.4,3,0.5,48.3,6.4
169.4,474.8,62,219.92,9.3,89.7,4.2,1.99,49,5.75
148,475.6,50,11.19,11.1,92.3,0.9,2.5,56.8,7.1
184.7,425.1,42,8.68,16,97.8,0.2,0.3,51.9,4.8
151.7,478.3,61,11.75,7.9,97.3,0.1,0.3,63.5,6.6
172.2,434.2,62,15.75,8.8,97.4,0.6,1,58.5,4.9
190.3,482.1,48,22.32,12.9,95.5,1.4,1.1,51.5,3.9
176.6,471,57,33.29,11.1,96.3,0.5,1,57.9,4.5
180.9,467,50,40.75,13,84.4,1.7,2.9,55.1,7.7
194.9,486,59,14.84,9.7,97.5,0.72,0.1,61.6,3.29
129.6,426.7,52,10.83,11.5,98.8,0.1,0.1,57.4,6.07
165,483.2,43,8.98,14.3,97.1,0.5,0.1,49.4,4.37
207.4,490.5,44,7.97,11.7,94.8,0.1,0.6,50.5,3.9
148.3,482.3,42,10.23,19.3,95.9,0,0,50.6,6.8
170.9,480.5,54,43.01,11.4,91.9,1.5,1.24,55.2,6.6
176.1,459.7,55,13.98,10.3,94.8,0.5,0.84,57,7.1
162,432.9,51,6.15,9.1,95.52,0.4,0.26,56.5,6.2
179.7,506.9,46,15.53,14.6,94.5,2.1,1.2,52,8.3
152.6,442.3,50,9.13,11.5,97.2,1.3,0.4,52.9,4.7
156,467.9,62,24.8,7.6,96.8,0.5,0.3,58.2,5.57
142.7,443.6,49,7.01,12.9,96.5,1.36,0.1,49.3,6.2
188.7,481.1,61,467.71,13.1,85.4,6.2,3.94,48.6,6.5
183.8,492.9,51,93.67,12.3,94.4,1.29,0.62,48.8,5.49
154.2,390.3,52,18.55,12.1,94.8,1.2,2.1,50.5,4.3
172.1,433.2,42,5.07,16.6,97.8,0.24,0.47,56.7,8.4
174.1,456.2,49,10.02,10.8,97.9,0.7,0,54.5,8.1
185.1,501.4,54,172.13,12.2,86.2,7.7,2.3,48.6,5.1
138.5,446.8,55,11.93,9.6,96.1,0.2,0.5,53.6,3.81
140.7,427.3,60,34.94,7.5,92.5,0.43,0.7,66.6,5.63
152.5,451.8,52,96.02,19.5,88,2.4,6.6,44.7,3.6
171.6,493.6,54,17.34,12.9,88.7,0.5,0.3,56.6,6.7
181.3,475.5,46,6.21,13.1,95.9,0.2,0.6,55.6,5
173.4,431.6,44,12.47,12.8,97.4,1,0.3,47.7,7.68
181.9,463.5,42,7.34,14.4,97.9,0.6,0.2,60.4,7.26
182.7,516.3,42,35.17,16.7,92,2.06,0.9,49.4,6.18
170.6,495.8,67,48.63,6.3,96.8,0.5,0.4,57.9,4.4
160.4,479.6,56,22.25,10.2,95.9,0.8,0.5,55,9.5
150.9,398.5,42,6.39,16.7,97.67,0.5,0.1,51.8,7.02
169.2,486.3,43,37.07,16.3,91.9,4.3,1.1,44.1,6.4
163.3,446.6,50,10.61,10.4,95.8,0.9,1.1,55.1,10.6
138.4,431.4,55,20.71,9.4,96.7,0.9,1.24,56.3,3.5
176.4,469.7,45,102.78,15.2,85.2,2.79,2.6,46.9,6.4
136.5,470,50,7.57,11,97.2,1,0.16,53.8,8.3
159.3,453.2,50,12.77,12,94.67,0.4,0.5,51,6.5
196.4,453.5,39,12.72,18.2,93.5,1.7,0.51,48.2,8.7
174.8,453.5,45,7.81,14.3,95.1,0.11,0,55.7,8.4
180.2,453.5,44,16.4,17.4,90.6,4.09,0.3,47.1,6
197.8,453.5,51,4.82,12.4,96,0.3,0.46,57.4,8.42
178.3,453.5,46,27.1,17.8,91.9,1.7,0.2,50.1,7.1
166.6,453.5,38,14.71,18.4,93.1,3.5,0.9,52.6,12.2
184.2,453.5,45,9.78,17.3,86,1.75,0.6,50.9,7.97
175,453.5,60,66.74,11.3,93.6,2,0.9,57.1,5.71
177.8,453.5,47,2.68,13.2,95.8,0.9,0,51.4,5
194.2,453.5,39,3.4,16.4,88.4,0.6,0,53.4,2.6
150,453.5,41,2.68,11.5,94.7,0,1.2,52.8,10.8
153.7,453.5,47,2.1,13,91.7,1,0.75,50.5,6.75
169.2,453.5,53,8.35,10.9,96.7,0.6,0.55,59.7,6.74
178.6,453.5,42,9.22,14,95,0.4,0.81,45.6,7.1
176.6,453.5,55,8.38,10.9,96.2,0.8,0.6,55.1,7.4
209.6,453.5,45,1.84,11.4,98,0,0.55,57.8,4.66
184.4,453.5,45,35.79,15,87.7,3.2,1.6,50.7,7.4
214.7,453.5,41,2.93,13.9,96.5,0.4,0,42.7,7.1
181.2,453.5,47,19.3,11.1,94.5,0.5,0.3,55.2,6.6
160.3,453.5,47,7.8,15,91.7,3.7,0.2,55.9,4.69
153.7,453.5,49,118.05,19.4,84.3,4,4.4,41.8,4.1
208.3,453.5,49,2.97,10.5,93.8,0.9,0.3,56,4.2
215.9,453.5,36,2.61,17.4,94.4,0.78,0.4,52.1,3.05
146.4,453.5,49,29.03,13,94.3,1.1,1.4,43.3,4
149.6,453.5,46,6.34,12.4,90.3,3.8,0.3,51.1,7.77
150.1,453.5,48,37.12,18.8,75.7,2.3,4,52,8.2
153.9,453.5,51,34.54,15,88,2.3,1.3,55.2,7.8
175,453.5,50,25.61,13.3,92.9,1.2,0.2,58.5,7.6
213.6,453.5,41,37.03,13.9,70.1,16.6,3.2,56,8.98
